,auto_id,Title,Company,Location,Link,Review,auto_id,auto_id.1
3063,276,Environmental Professional,Dillon Consulting Limited,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=c6fa76733dacf462&fccid=6a34323eae72ab52&vjs=3,3.7,,
3064,277,"
PROJECT MANAGER TRANSPORTATION SERVICES",City of Toronto,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=63921c5751abf34a&fccid=f2087b51205d4920&vjs=3,4.2,,
3066,279,Planning Services Technical Coordinator,City of Barrie,"Barrie, ON",https://ca.indeed.com/rc/clk?jk=27331a3cd57adeca&fccid=56897ef9a1dfc87f&vjs=3,3.9,,
3067,280,Senior Planner (LRPS),City of Campbell River,"Campbell River, BC",https://ca.indeed.com/rc/clk?jk=f54b637c0b675315&fccid=4e26f22468e9ab34&vjs=3,None,,
3068,281,Hazardous Materials Program Assistant,Wood Plc,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=d714f9e100d7fdc9&fccid=022a1f0fd2bf3f85&vjs=3,3.8,,
3069,282,Planning Forester (Forester II),Louisiana-Pacific Corporation,"Fort St. John, BC",https://ca.indeed.com/rc/clk?jk=4fa62d5820fcc24f&fccid=16d447758b9e2f28&vjs=3,3.4,,
3070,283,"
Engineering Assistant IV - Connections Coordinator",Vancouver (City),"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=463b1d5346c67f9a&fccid=c8e7acf17e4f46d3&vjs=3,None,,
3071,284,"Director, Development Planning",Century Group Lands Corporation,"New Westminster, BC",https://ca.indeed.com/rc/clk?jk=9ba07f6739bfcb21&fccid=030c7f93862a0ded&vjs=3,4.3,,
3072,285,Global Capabilities Esri Digital Solutions Lead,AECOM,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=61bb6a83d1e7ea26&fccid=bafa4b35e9cd20ce&vjs=3,3.7,,
3073,286,Junior Civil/Electrical Distribution Technologist,MCW Group of Companies,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=b90e0028e7ebd216&fccid=df93e1c82dcbc13a&vjs=3,None,,
3074,287,Transportation Engineer,CIMA+,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=e45796c25dd828b3&fccid=d73a8c5a37df8561&vjs=3,3.6,,
3075,288,Project Manager,Halifax Regional Municipality,"Dartmouth, NS",https://ca.indeed.com/rc/clk?jk=c9da839b25e0e1f4&fccid=3911a4869d010d10&vjs=3,4.3,,
3076,289,Senior Anthropologist,ARCHAEO RESEARCH,British Columbia,https://ca.indeed.com/rc/clk?jk=9ff6dbfcbce5fa03&fccid=f0ed303b990e0619&vjs=3,None,,
3077,290,Senior Wireless Access In-Building Planner,Rogers Communications,"Montréal, QC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=aa7fac50c442bb1b&fccid=b5583ca8df6a68c3&vjs=3,3.7,,
3078,291,Civil Engineering Technologist,Dillon Consulting Limited,"Saint John, NB",https://ca.indeed.com/rc/clk?jk=ede139dacb52bec2&fccid=6a34323eae72ab52&vjs=3,3.7,,
3079,292,CSA Engineering Technologist,McElhanney Ltd.,"Fort St. John, BC",https://ca.indeed.com/rc/clk?jk=2030935b78b687c5&fccid=ce625fe329965c2b&vjs=3,3.9,,
3080,293,Distribution Engineer,Wood Plc,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=44ad490023d648ee&fccid=022a1f0fd2bf3f85&vjs=3,3.8,,
3081,294,RE-POST Site Planner,Canadian Nuclear Laboratories,"Chalk River, ON",https://ca.indeed.com/rc/clk?jk=b4a90b0645acf6d5&fccid=a0da53533519eae5&vjs=3,3.6,,
3082,295,Civil Engineer,MCW Group of Companies,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=d5d2d6fb2970ce65&fccid=df93e1c82dcbc13a&vjs=3,None,,
3083,296,Analyste TI - développeur(euse) en solutions géomatiques,"Ville de Laval, QC","Laval, QC",https://ca.indeed.com/rc/clk?jk=881043f000f85122&fccid=3b70ff821e87fd20&vjs=3,4.2,,
3084,297,Développeur en solutions géomatiques,CGI Inc,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=9dea53d89ea78b95&fccid=43a69183767d4301&vjs=3,3.6,,
3085,298,Intermediate Smallworld Developer,Fujitsu,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=b345d9fc54c26b14&fccid=0d771a787e6e10bd&vjs=3,3.6,,
3086,299,Product Manager Associate Director,IHS Markit,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=ef91872098ad089a&fccid=c4ba6202af4dda9d&vjs=3,3.6,,
3087,0,"
data entry clerk",The Corporation of the City of Police,"North Bay, ON",https://ca.indeed.com/rc/clk?jk=778c416b639c9fc2&fccid=dd616958bd9ddc12&vjs=3,None,,
3089,2,"
data entry operator",Hunt Refrigeration (Canada) Inc.,"Harrietsfield, NS",https://ca.indeed.com/rc/clk?jk=103ca208a08d7475&fccid=c188499eb4abf9bf&vjs=3,None,,
3090,3,"
Data Entry Clerk",Traffic Tech Inc.,"Kirkland, QC",https://ca.indeed.com/rc/clk?jk=3ef7966e0532ce1b&fccid=f777d90c4c585855&vjs=3,3.1,,
3094,7,"
data entry clerk",Mandeep Singh Brar & Company Ltd.,"Abbotsford, BC",https://ca.indeed.com/rc/clk?jk=ea7ad74760cb16ea&fccid=409c54b130cdeadc&vjs=3,None,,
3095,8,"
data entry clerk",J.A. Kaytor Holdings Inc/Service Ontario,"Hamilton, ON",https://ca.indeed.com/rc/clk?jk=392368a46ac467cd&fccid=dd616958bd9ddc12&vjs=3,None,,
3097,10,"
21-C-147 - Administrative Assistant - Student Data",School District 91,"Castlegar, BC",https://ca.indeed.com/rc/clk?jk=4636086e0c4d1886&fccid=69858053b9b1631d&vjs=3,4.3,,
3098,11,"
Administrative Data Entry",FedEx Express Canada,"Don Mills, ON",https://ca.indeed.com/rc/clk?jk=ca0ad12d62b51cb5&fccid=5c439b65a0bd045b&vjs=3,3.8,,
3099,12,data input clerk,Bauman Sawmill Inc.,"Wallenstein, ON",https://ca.indeed.com/rc/clk?jk=a888181477512255&fccid=9c2736d424176061&vjs=3,None,,
3101,14,data entry clerk,Legal Leaf Immigration Consulting Ltd.,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=af3e18ecc615fdc5&fccid=f2ac52585548f042&vjs=3,None,,
3103,16,Admissions Data Clerk - tg,McGill University,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=0fd146d63e8f137f&fccid=367ae0b0728910f4&vjs=3,4.3,,
3105,18,data entry clerk,Neal Traffic Services Limited,"Orangeville, ON",https://ca.indeed.com/rc/clk?jk=eefb9002813b70f0&fccid=9e0294094f7ca114&vjs=3,None,,
3106,19,"
data administrator",A D Services Ltd.,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=c66ba09559b24779&fccid=54f8adf846b616a1&vjs=3,None,,
3107,20,data entry clerk,Supertemp,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=a4e04b86ca110887&fccid=62d2c2b86056eac2&vjs=3,4.1,,
3111,24,data entry clerk,Swift Connect INC,"North Vancouver, BC",https://ca.indeed.com/rc/clk?jk=ef5d0658fa1fc3e4&fccid=11ea3340ca2b7dfc&vjs=3,None,,
3112,25,Production worker or Shippers or Client care or Data entry,Imperial Manufacturing Group,"Richibucto, NB",https://ca.indeed.com/rc/clk?jk=d9be45a7106c23ea&fccid=8196e19c1b369c6d&vjs=3,3.2,,
3113,26,Data Entry Clerk,Medi-Tran Services (1993) Ltd.,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=8a39031597d79c9d&fccid=09ca7b7f638ca5b4&vjs=3,None,,
3114,27,"
Operations Support Worker 1 (File Clerk/ Data Entry)",City of Grande Prairie,"Grande Prairie, AB",https://ca.indeed.com/company/City-of-Grande-Prairie/jobs/Operation-Support-Worker-f564eb66d7824e00?fccid=aca92c74944b42c7&vjs=3,3.5,,
3117,30,data administrator,DLH Carriers INC,"Woodstock, ON",https://ca.indeed.com/rc/clk?jk=e42e25b2eb0b7893&fccid=2341d4ee1d1d0c47&vjs=3,None,,
3118,31,,,,https://ca.indeed.com/rc/clk?jk=7a7997e33d6a3a87&fccid=f28ec638e87509bd&vjs=3,None,,
3119,32,,,,https://ca.indeed.com/rc/clk?jk=a17d5c493d53a7f7&fccid=b7748d8d3ec813ec&vjs=3,,,
3121,34,,,,https://ca.indeed.com/rc/clk?jk=64d00c5df95992c3&fccid=22fac912318d3005&vjs=3,None,,
3122,35,,,,https://ca.indeed.com/rc/clk?jk=ccd4fe8f18659379&fccid=485e756c9843e57b&vjs=3,None,,
3123,36,,,,https://ca.indeed.com/rc/clk?jk=a7cb719a2572fb4c&fccid=cbbec3f145fb93a4&vjs=3,,,
3124,37,,,,https://ca.indeed.com/rc/clk?jk=5cdf3e33ec782232&fccid=d9c5023c3d8c12a4&vjs=3,None,,
3125,38,,,,https://ca.indeed.com/rc/clk?jk=4415bd55913048c2&fccid=cf32a5ca3f9c2bfb&vjs=3,None,,
3126,39,,,,https://ca.indeed.com/rc/clk?jk=15f80deba43851d9&fccid=3846ec7693803c75&vjs=3,None,,
3127,40,,,,https://ca.indeed.com/rc/clk?jk=801e105f1f27c004&fccid=5944de108df4593e&vjs=3,None,,
3128,41,data administrator,Dominion Law Group,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=81acf31bd71722b5&fccid=9e81e401f34d0662&vjs=3,None,,
3131,44,"
data analyst - informatics and systems",EU Health and Innovations Inc.,"Thornhill, ON",https://ca.indeed.com/rc/clk?jk=ab2f226d320093ce&fccid=18b8a5794f3457fb&vjs=3,None,,
3133,46,"
CLK 09R - Data Integrity Clerk",BC Public Service,"Kelowna, BC",https://ca.indeed.com/rc/clk?jk=588725ddf07ce986&fccid=65dd05622a756445&vjs=3,3.5,,
3134,47,data administrator,EVEREST TRANSPORTATION INC,"Bolton, ON",https://ca.indeed.com/rc/clk?jk=37668d78ec5a5e87&fccid=7094d59766eae01c&vjs=3,None,,
3135,48,data entry clerk,Oxford Road Developments 4 Inc.,"North York, ON",https://ca.indeed.com/rc/clk?jk=7c2a2605e10b73b4&fccid=7cbce33a06ea0e08&vjs=3,None,,
3137,50,French or Spanish TV Listings Data Entry,TV Media Inc.,"Orleans, ON",https://ca.indeed.com/rc/clk?jk=0a26b05358c641bd&fccid=bddde2e0cda4469b&vjs=3,None,,
3138,51,"analyst, database",Echello Inc,"Richmond, BC",https://ca.indeed.com/rc/clk?jk=f4d41a14336dbec8&fccid=3027fec2d8f6a0dd&vjs=3,None,,
3139,52,"
Administrative and Data Entry Clerk",PHSA,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=2fd8b22a1447e506&fccid=f66f721a44de3765&vjs=3,3.2,,
3144,57,"
Analyst, Data Quality Measurement",RBC,"Bedford, NS",https://ca.indeed.com/rc/clk?jk=0bec7d72304dc6bd&fccid=537b899e30af3338&vjs=3,4,,
3145,58,"
Data Engineer",Cognizant Technology Solutions,"Toronto, ON+1 location",https://ca.indeed.com/rc/clk?jk=9a8dacc1f7b2e5f8&fccid=2df6a1e69a70a1e7&vjs=3,3.9,,
3146,59,"
Data Analyst, Asset Managemnt",Metrolinx,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=088c41d0ebf47f0f&fccid=d414f1d26cf29ec6&vjs=3,4,,
3149,62,database analyst,Dynamic Endoscopy & Speciality Care,"St. Catharines, ON",https://ca.indeed.com/rc/clk?jk=3f5b414ada2ec8c1&fccid=ca232af00721388d&vjs=3,None,,
3152,65,"
Data Center IT Technician - Night Shift",CBRE,"Markham, ON",https://ca.indeed.com/rc/clk?jk=a348c520ad80b237&fccid=c9b9e477b3c84b4d&vjs=3,3.7,,
3153,66,Data Analyst Intern,Entrust Datacard,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=8ef1f39893cdf2ed&fccid=5d565cdaa5362a7d&vjs=3,3.2,,
3155,68,"
database administrator (DBA)",D4 Logistics Inc.,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=f0e860fb5e425c01&fccid=66be5571f6380e11&vjs=3,3.4,,
3156,69,database analyst,Exioms Canada,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=9917e80751ce4f74&fccid=619fae8b60ac5957&vjs=3,None,,
3160,73,Web Data Entry Specialist (6 months) / Spécialiste en saisie...,Air Canada Vacations,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=0b1d06fc523329a1&fccid=dece7428a52603d2&vjs=3,3.3,,
3163,76,database analyst,Thinka Creative Ltd.,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=dc2d5d374b0726f3&fccid=c49d94379e053eda&vjs=3,None,,
3165,78,"
Data Analyst - Winter Student",Scribendi,"Chatham-Kent, ON",https://ca.indeed.com/rc/clk?jk=8691881c379f5333&fccid=13eedb937c7ac8be&vjs=3,None,,
3170,83,database analyst,North Vista Immigration Consultants Inc.,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=4787b57aba270871&fccid=023eb84411d552b7&vjs=3,None,,
3171,84,"
AM Data Entry Clerk",UNITED PARCEL SERVICE,"Caledon, ON",https://ca.indeed.com/rc/clk?jk=8b96ef92c66919eb&fccid=fcf465e707df52fb&vjs=3,3.7,,
3173,86,data warehouse analyst,1st Call Industrial Ltd.,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=e8b3ddf1ec51ea01&fccid=820ac22d22b22531&vjs=3,None,,
3174,87,"
administrator, data",O&B Transport Inc,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=e965857d7954c945&fccid=3d0e3f6020dd93ba&vjs=3,None,,
3175,88,"
Stage Hiver 2022 - Développeur(se) – Données (BI",iA Financial Group / iA Groupe financier,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=50432430937d0860&fccid=444bc595982427f3&vjs=3,3.6,,
3177,90,Data Entry Technician,University of British Columbia,"University of British Columbia (Vancouver campus), BC•Remote",https://ca.indeed.com/rc/clk?jk=3aa2bc49c287d149&fccid=462e6068c17c7702&vjs=3,4.1,,
3178,91,Data Scientist Intern (4 months),IBM,"Mississauga, ON+1 location",https://ca.indeed.com/rc/clk?jk=27760c298988949e&fccid=de71a49b535e21cb&vjs=3,3.9,,
3179,92,ISPS Document Data Entry (18:30-23:30) Flexible,UNITED PARCEL SERVICE,"Lachine, QC",https://ca.indeed.com/rc/clk?jk=c7903e832a6b08a2&fccid=fcf465e707df52fb&vjs=3,3.7,,
3180,93,Intl Data Entry Operator 6:00am-10:00am,UNITED PARCEL SERVICE,"Fredericton, NB",https://ca.indeed.com/rc/clk?jk=f2907707b23f9151&fccid=fcf465e707df52fb&vjs=3,3.7,,
3181,94,data input clerk,Lighthouse Cabinetry,"Lindsay, ON",https://ca.indeed.com/rc/clk?jk=51c1c6c2938a83f1&fccid=2d23855fc592e8f6&vjs=3,None,,
3185,98,data entry clerk,Professional Valve Service,"Sarnia, ON",https://ca.indeed.com/rc/clk?jk=93999300eb08f435&fccid=537f7c6320229d1b&vjs=3,2,,
3188,101,Junior Analyst - Data Quality Management,EY,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=0a65be42dee20f19&fccid=1544766d4c2915b0&vjs=3,4,,
3189,102,"
RESEARCH ANALYST",NORQUEST COLLEGE,"Edmonton, AB",https://ca.indeed.com/company/NORQUEST-COLLEGE/jobs/Research-Analyst-e9c48f89ad877904?fccid=b38ca73a947fa588&vjs=3,3.3,,
3196,109,Data administrator,Dominion Law Group Law Coorporation,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=bb558438579ee675&fccid=2e932c6cda6cfc5b&vjs=3,None,,
3198,111,"
Data Analyst (Research & Stat Officer 3) (Designated)",Province of Nova Scotia,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=0c0ce2efd7257048&fccid=76b2daf26bb1853b&vjs=3,3.8,,
3199,112,"
GCP Data Engineer",Cognizant Technology Solutions,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=f9d1a3213c6831fd&fccid=2df6a1e69a70a1e7&vjs=3,3.9,,
3202,115,"
Business Analyst Intern (4 months)",IBM,"Markham, ON",https://ca.indeed.com/rc/clk?jk=03f46bda3174c1ba&fccid=de71a49b535e21cb&vjs=3,3.9,,
3204,117,Data Engineering Co-op,Telesat,"Ottawa, ON",https://ca.indeed.com/company/Telesat/jobs/Data-Engineering-Op-211635ef698527a1?fccid=6aa998038e039ec2&vjs=3,3.9,,
3208,121,SEAMO Data Entry Clerk Temporary Full-Time (60426),Kingston Health Sciences Centre,"Kingston, ON",https://ca.indeed.com/rc/clk?jk=4a67e1ea9db8f629&fccid=3f86deaa70027a86&vjs=3,3.7,,
3213,126,Data Analyst,PAL Aerospace,"St. John's, NL",https://ca.indeed.com/rc/clk?jk=0446aeb89d5a2cd3&fccid=600661af9221bdce&vjs=3,3.1,,
3215,128,"
Data Processing Clerk A - Multi-Organ Transplant Program",Nova Scotia Health Authority,"Halifax, NS",https://ca.indeed.com/company/Nova-Scotia-Health-Authority/jobs/Data-Processing-Clerk-1ca0b2520eb114c7?fccid=9c880c5747b17cb7&vjs=3,None,,
3216,129,data processing and systems analysis manager,Cash Live Entertainment Inc.,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=cf29c7c6a89e5f97&fccid=d56e07648789136e&vjs=3,None,,
3219,132,"
Data Analyst",Levio,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=2f8ab367a8e80eda&fccid=32c9262352d9ac8a&vjs=3,4.7,,
3221,134,"
Service Barrie Customer Systems Data Analyst",City of Barrie,"Springwater, ON",https://ca.indeed.com/rc/clk?jk=5ff749c7893773e0&fccid=56897ef9a1dfc87f&vjs=3,3.9,,
3224,137,Data Entry Clerk – ACW,Sioux Lookout First Nations Health Authority,"Sioux Lookout, ON",https://ca.indeed.com/rc/clk?jk=4bf9e69dab46780c&fccid=545a4a9f500fa727&vjs=3,4.3,,
3225,138,Payroll Data Clerk,Island Health,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=1a24aa801260412b&fccid=139e079044c36dab&vjs=3,3.5,,
3226,139,"
Technicien Centre de Données / Data Center Technician","Amazon Data Services CAN, Inc.","Varennes, QC",https://ca.indeed.com/rc/clk?jk=60ca124f68b10b2c&fccid=fe2d21eef233e94a&vjs=3,3.5,,
3234,147,database analyst,KAN Security Inc.,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=1e6835158aeb5d5a&fccid=083cc5fd66fca8b6&vjs=3,None,,
3239,152,"
Website Product Data Entry",Long & McQuade,"Pickering, ON",https://ca.indeed.com/rc/clk?jk=8e2aa3d8b1402acc&fccid=5c236a19046f8284&vjs=3,3.7,,
3241,154,Data Validation Associate - Evening Shift,Symcor,"Halifax, NS",https://ca.indeed.com/company/Symcor/jobs/Data-Validation-Associate-30842e259f8aea29?fccid=01978718ce3fea64&vjs=3,3.9,,
3243,156,database analyst,Alexis Data Solutions Inc,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=955ab8ae33ab2c4d&fccid=72c546233aded008&vjs=3,None,,
3244,157,"
Data Entry Associate","United Way of Kingston, Frontenac, Lennox &...","Kingston, ON",https://ca.indeed.com/rc/clk?jk=4b1ce89dde2aa87c&fccid=475449500ecde065&vjs=3,4.1,,
3245,158,Secretary PL4 (Research Data Clerk),University of New Brunswick,"Fredericton, NB",https://ca.indeed.com/rc/clk?jk=d60a82f81da4d391&fccid=a1707b0d13b0776e&vjs=3,4.2,,
3246,159,Data Processor,Harris Computer Systems,"Salem, ON",https://ca.indeed.com/rc/clk?jk=855dda2ecf330713&fccid=c7a4f45e467435a8&vjs=3,3.3,,
3247,160,database administrator (DBA),WATERMAN'S MARKETING INC.,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=939dfb407e60b4ca&fccid=5e8f22c3a9e69224&vjs=3,None,,
3248,161,Data Entry Clerk-THPS,TELUS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=fa3b41af3232d0ae&fccid=ed81336789a877c2&vjs=3,3.9,,
3249,162,Data Support Associate,SkipTheDishes,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=91d5f38cd0fdaee9&fccid=3a2c8b6a483f049b&vjs=3,2.9,,
3250,163,Data Analyst,Jumio Corporation,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=4d4c644deb9fbb32&fccid=4010626516c5a842&vjs=3,None,,
3252,165,Logistics Technicians/Data A&I-Co-op January 2022,CGI Inc,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=301a21f1600c42d0&fccid=43a69183767d4301&vjs=3,3.6,,
3253,166,database analyst,Supreme Wire Products Ltd.,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=3ae7f0728fce8675&fccid=5f649f7370b9f6bf&vjs=3,None,,
3255,168,Clerical Support/Data Entry,PHSA,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=645a27a76aab2a79&fccid=f66f721a44de3765&vjs=3,3.2,,
3256,169,"Data Reviewer, Quality Control",NEW BETA INNOVATION CANADA LIMITED,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=58ded29e42e0eae5&fccid=056ab48283514624&vjs=3,None,,
3257,170,"
Data Analyst, Advancement",St. Francis Xavier University,"Antigonish, NS",https://ca.indeed.com/rc/clk?jk=270f2fd4606959b3&fccid=63852e58baff3a88&vjs=3,4.5,,
3261,174,database analyst,Aarwiz International Inc.,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=8846706caf84f982&fccid=8a54e4e7fa39f8fa&vjs=3,None,,
3262,175,Jr. Data/Reporting Analyst,Scarsin,"Markham, ON",https://ca.indeed.com/rc/clk?jk=2eb25392f65571fd&fccid=ca1eb7a6353c159a&vjs=3,None,,
3263,176,Data Conversion Developer,University of British Columbia,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=3adbe7f3013580b6&fccid=462e6068c17c7702&vjs=3,4.1,,
3268,181,Part Time Data Entry Clerk,Brinks,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=061e307ddc593425&fccid=31db94852075eb93&vjs=3,3.3,,
3278,191,Data Analyst,University of Saskatchewan,"Saskatoon, SK",https://ca.indeed.com/rc/clk?jk=6bc9444110b10447&fccid=318d62c673342e64&vjs=3,4.2,,
3280,193,Data Entry Administrator,UNITED PARCEL SERVICE,"Brampton, ON+2 locations",https://ca.indeed.com/rc/clk?jk=7681bc5ada9ad17a&fccid=fcf465e707df52fb&vjs=3,3.7,,
3289,202,"
Data Administrator",Bayshore HealthCare,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=cf3e200ad242095f&fccid=35be63b10340b18e&vjs=3,3.2,,
3290,203,database analyst,Comodo Interiors Inc.,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=c9390698a82f4b43&fccid=e9bb90d13ffea067&vjs=3,None,,
3292,205,Undergraduate Co-op – R&D (Data Informatics - Molecular Biol...,Amgen,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=231bf827876b2559&fccid=ec34037a9c92d805&vjs=3,4,,
3306,219,Equity Data and Research Analyst,University of Victoria,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=7ed4188c4b71e2cf&fccid=95737967a35b2629&vjs=3,4.2,,
3310,223,Operational Data Analyst (User Research Lab),Ubisoft,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=2a6adf26bbddaaa6&fccid=237908de095b6446&vjs=3,3.8,,
3312,225,Data Analyst,Citi,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=7535c16921ba684d&fccid=5bcd1ef0a7f4fb99&vjs=3,3.9,,
3313,226,"
Part Time - Data Security Analyst",George Brown College,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=8045dccc6a4bdef8&fccid=65c160dd267ca545&vjs=3,4.3,,
3318,231,"
Data Analyst - Inspire Value Excellence",ServiceNow,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=a413f5107c0c103b&fccid=7442885bc0fa7c14&vjs=3,3.6,,
3327,240,Data Analyst,The Delivery Group,"Mississauga, ON",https://ca.indeed.com/company/The-Delivery-Group/jobs/Data-Analyst-29fabaa2c5b94784?fccid=dab283b86f7c6385&vjs=3,None,,
3330,243,Data Analysis Specialist,Celestica,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=473bd94e250ad664&fccid=e7e593a18b26fee3&vjs=3,3.9,,
3331,244,Data Analyst - Health Records - Regular Full-Time (213241),Sunnybrook Health Sciences Centre,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=cc03f9abf65bf879&fccid=2d88a9c34448e1e0&vjs=3,4.1,,
3332,245,"
Reservoir Engineering Data Analyst",Serafina Energy,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=d1a411cc5a594c3d&fccid=f08f7671789c0919&vjs=3,None,,
3333,246,"
Test Data Analyst",CIBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f2c213723da66cc6&fccid=f99648405c7e9e3a&vjs=3,3.8,,
3336,249,"
Enrolment Data & Process Analyst",Bishop's University,"Sherbrooke, QC",https://ca.indeed.com/rc/clk?jk=1b75628e17e9852f&fccid=1faf079745799596&vjs=3,4.3,,
3337,250,Data & Market Analyst (Montreal),Arterra Wines Canada,"Rougemont, QC",https://ca.indeed.com/rc/clk?jk=bfa2dc4c39fd9892&fccid=3ab096ed036f58ce&vjs=3,3.1,,
3338,251,Data Administrator,Bonjour Infotech Inc.,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=913ab259a393f227&fccid=bb594750f89c459b&vjs=3,None,,
3339,252,"
Data Governance Analyst",Coast Capital Savings Federal Credit Union,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=f16d1b91ad6c00cc&fccid=8079b36e0ecb8741&vjs=3,3.8,,
3342,255,Data Analyst,Saputo Inc.,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=c3ee7d377a0397bb&fccid=372890e7eec03dda&vjs=3,3.3,,
